campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
35585,12,2021-07-02,2021-07-11,butterfly,DESKTOP,298.0,398.0,['C158844'],11.0,5.0,7.0,0.0,6884.305419921875
12575,11,2021-06-05,2021-07-11,butterfly,DESKTOP,486.0,531.0,['C154702'],38.0,6.0,7.0,0.0,15190.43505859375
17776,10,2021-05-05,2021-05-26,butterfly,DESKTOP,394.0,555.0,['C145159'],23.0,3.0,3.0,0.0,6129.700744628906
8708,12,2021-06-23,2021-07-13,tg,DESKTOP,298.0,796.0,['C159664'],22.0,3.0,2.0,0.0,9924.853393554688
2955,10,2021-10-15,2021-10-21,butterfly,DESKTOP,416.0,494.0,['C172782'],8.0,5.0,4.0,0.0,5275.7421875
26238,12,2021-05-24,2021-05-29,butterfly,DESKTOP,298.0,398.0,['C151364'],7.0,1.0,6.0,0.0,5096.796813964844
9,10,2019-04-30,2019-05-19,butterfly,DESKTOP,420.0,574.0,"['C25329', 'C25331']",21.0,2.0,7.0,0.0,8629.662506103516
670,12,2021-01-01,2021-06-27,tg,DESKTOP,298.0,398.0,['C117437'],179.0,5.0,7.0,0.0,29804.61164855957
20827,11,2020-05-26,2020-05-28,butterfly,DESKTOP,486.0,278.0,['C61274'],4.0,2.0,4.0,0.0,2970.236328125
33494,11,2021-05-25,2021-05-31,showcase,DESKTOP,438.0,1063.0,['151665'],8.0,2.0,1.0,0.0,18285.714285714286
8674,12,2021-04-11,2021-04-16,tg,DESKTOP,298.0,398.0,['C140109'],7.0,7.0,5.0,0.0,4581.039855957031
9576,10,2021-03-03,2021-04-02,butterfly,DESKTOP,403.0,555.0,['C130367'],32.0,3.0,5.0,0.0,8373.1064453125
886,12,2020-04-28,2020-05-06,tg,DESKTOP,298.0,796.0,"['C56430', 'C56433']",10.0,2.0,3.0,0.0,6859.381103515625
24213,12,2021-09-25,2021-09-27,tg,DESKTOP,298.0,597.0,['C165478'],4.0,6.0,1.0,0.0,2798.93701171875
22461,10,2019-07-22,2019-08-10,butterfly,DESKTOP,420.0,574.0,['C28790'],21.0,1.0,6.0,0.0,7521.887512207031
15130,12,2021-03-15,2021-04-01,butterfly,DESKTOP,298.0,398.0,['C135327'],19.0,1.0,4.0,0.0,8889.08285522461
15463,7,2021-05-23,2021-12-28,butterfly,DESKTOP,351.0,563.0,['142405'],221.0,7.0,2.0,0.0,54977.3987121582
12890,10,2020-05-26,2020-05-27,butterfly,DESKTOP,420.0,574.0,['C59844'],3.0,2.0,3.0,0.0,2202.3898315429688
33555,12,2021-08-30,2021-09-27,tg,DESKTOP,298.0,398.0,['C169474'],30.0,1.0,1.0,0.0,13020.932006835938
12476,11,2021-04-07,2021-04-27,showcase,DESKTOP,438.0,1063.0,['140267'],22.0,3.0,2.0,0.0,50285.71428571429
23505,12,2021-06-01,2021-06-27,tg,DESKTOP,298.0,796.0,['C153590'],28.0,2.0,7.0,0.0,14385.50927734375
2377,7,2021-09-18,2021-10-06,butterfly,DESKTOP,351.0,564.0,['178914'],20.0,6.0,3.0,0.0,11092.877197265623
26040,11,2021-05-03,2021-05-09,showcase,DESKTOP,438.0,1063.0,['142382'],8.0,1.0,7.0,0.0,18285.714285714286
18148,7,2021-09-06,2021-09-06,butterfly,DESKTOP,354.0,564.0,['175399'],2.0,1.0,1.0,0.0,833.3123168945312
25684,12,2021-01-18,2021-02-04,banner,DESKTOP,200.0,995.0,['120764'],19.0,1.0,4.0,0.0,9578.970489501951
22033,11,2021-06-22,2021-07-20,butterfly,DESKTOP,486.0,531.0,['C158302'],30.0,2.0,2.0,0.0,13008.180541992188
2568,10,2019-12-31,2020-01-06,butterfly,DESKTOP,420.0,574.0,['C39708'],8.0,2.0,1.0,0.0,6358.87451171875
10972,10,2020-01-13,2020-02-02,butterfly,DESKTOP,420.0,574.0,['C40737'],22.0,1.0,7.0,0.0,7348.5062255859375
23824,12,2021-04-07,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C140779'],83.0,3.0,7.0,0.0,14299.360214233398
7086,12,2021-07-27,2021-07-29,butterfly,DESKTOP,298.0,398.0,['C156316'],4.0,2.0,4.0,0.0,2777.468994140625
288,11,2019-12-04,2019-12-25,showcase,DESKTOP,472.0,1061.0,"['38635', '38637']",23.0,3.0,3.0,0.0,52571.42857142857
31723,11,2020-12-25,2020-12-26,butterfly,DESKTOP,486.0,274.0,['C114743'],3.0,5.0,6.0,0.0,2376.61669921875
16570,11,2021-05-03,2021-05-19,butterfly,DESKTOP,486.0,531.0,['C146353'],18.0,1.0,3.0,0.0,9396.331787109377
30686,11,2019-05-16,2019-06-02,showcase,DESKTOP,472.0,1124.0,['26240'],19.0,4.0,7.0,0.0,43428.57142857143
16656,11,2020-09-27,2020-10-15,butterfly,DESKTOP,486.0,273.0,['C87525'],20.0,7.0,4.0,0.0,12019.637451171877
35146,11,2021-10-02,2021-10-11,butterfly,DESKTOP,495.0,532.0,['C176612'],11.0,6.0,1.0,0.0,8673.282470703125
29414,11,2021-07-12,2021-07-18,showcase,DESKTOP,494.0,1063.0,['162951'],8.0,1.0,7.0,0.0,18285.714285714286
29866,11,2021-08-02,2021-08-30,showcase,DESKTOP,494.0,1063.0,['168234'],30.0,1.0,1.0,0.0,68571.42857142858
9809,11,2020-08-19,2020-09-15,butterfly,DESKTOP,486.0,277.0,['C73429'],29.0,3.0,2.0,0.0,10164.926574707031
33749,12,2021-04-19,2021-04-30,tg,DESKTOP,298.0,796.0,['C143055'],13.0,1.0,5.0,0.0,7590.701110839844
32933,12,2021-06-01,2021-06-06,tg,DESKTOP,298.0,796.0,['C153266'],7.0,2.0,7.0,0.0,4962.560791015625
12168,11,2020-01-14,2020-09-27,butterfly,DESKTOP,486.0,278.0,['C43920'],259.0,2.0,7.0,0.0,68856.89837646484
25585,11,2020-09-21,2020-09-27,showcase,DESKTOP,472.0,1061.0,['91855'],8.0,1.0,7.0,0.0,18285.714285714286
25920,12,2021-03-15,2021-03-28,banner,DESKTOP,200.0,995.0,['134820'],15.0,1.0,7.0,0.0,6250.013580322266
26365,12,2019-07-09,2019-07-31,stoprayon,DESKTOP,121.0,995.0,['31452'],24.0,2.0,3.0,0.0,11102.84912109375
3530,11,2019-05-20,2019-05-31,butterfly,DESKTOP,488.0,293.0,['C28621'],13.0,1.0,5.0,0.0,8746.164184570312
19671,12,2021-01-29,2021-03-13,butterfly,DESKTOP,298.0,398.0,['C123372'],45.0,5.0,6.0,0.0,12886.081237792969
11646,11,2021-03-01,2021-04-01,showcase,DESKTOP,438.0,266.0,['131337'],33.0,1.0,4.0,0.0,75428.57142857143
30906,12,2021-05-11,2021-05-29,butterfly,DESKTOP,298.0,398.0,['C146998'],20.0,2.0,6.0,0.0,13108.392333984377
27664,11,2020-10-05,2020-10-25,showcase,DESKTOP,472.0,1047.0,['88548'],22.0,1.0,7.0,0.0,50285.71428571429
22381,12,2020-09-24,2020-10-01,butterfly,DESKTOP,298.0,398.0,['C91458'],9.0,4.0,4.0,0.0,5501.483459472656
10130,11,2019-10-28,2019-11-01,butterfly,DESKTOP,488.0,270.0,['CB6699'],6.0,1.0,5.0,0.0,4036.691162109375
22805,11,2021-03-09,2021-05-12,butterfly,DESKTOP,486.0,531.0,['C132786'],66.0,2.0,3.0,0.0,15199.017700195312
5721,12,2021-06-01,2021-08-08,butterfly,DESKTOP,298.0,398.0,['C153455'],70.0,2.0,7.0,0.0,19275.5599975586
26984,12,2020-12-27,2021-02-04,tg,DESKTOP,298.0,796.0,['C117218'],41.0,7.0,4.0,0.0,11728.077026367188
24113,11,2020-03-10,2020-03-10,butterfly,DESKTOP,486.0,278.0,['C48525'],2.0,2.0,2.0,0.0,1636.2718505859375
13708,11,2020-09-16,2020-09-27,showcase,DESKTOP,472.0,1061.0,['88720'],13.0,3.0,7.0,0.0,29714.28571428572
15987,12,2020-10-06,2020-10-29,banner,DESKTOP,200.0,995.0,['86816'],25.0,2.0,4.0,0.0,12683.944702148438
23256,11,2021-09-27,2021-10-01,showcase,DESKTOP,494.0,1063.0,['180325'],6.0,1.0,5.0,0.0,13714.285714285714
26020,11,2021-09-27,2021-10-11,showcase,DESKTOP,494.0,1063.0,['179453'],16.0,1.0,1.0,0.0,36571.42857142857
22798,12,2021-07-17,2021-07-25,tg,DESKTOP,298.0,398.0,['C165547'],10.0,6.0,7.0,0.0,7025.5810546875
8136,12,2021-09-08,2021-09-23,tg,DESKTOP,298.0,597.0,['C167682'],17.0,3.0,4.0,0.0,7073.81787109375
17986,12,2021-04-12,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C141292'],36.0,1.0,7.0,0.0,10851.581909179688
34179,10,2019-06-18,2019-07-02,butterfly,DESKTOP,420.0,574.0,['C29866'],16.0,2.0,2.0,0.0,10927.00390625
5660,11,2020-01-26,2020-01-27,butterfly,DESKTOP,486.0,278.0,['C42423'],3.0,7.0,1.0,0.0,2365.440673828125
11912,12,2021-04-26,2021-05-07,butterfly,DESKTOP,298.0,398.0,['C144685'],13.0,1.0,5.0,0.0,7590.701110839844
17461,10,2021-09-22,2021-09-27,banner,DESKTOP,125.0,1200.0,['C177733'],7.0,3.0,1.0,0.0,10000.0
22567,12,2021-07-09,2021-08-22,butterfly,DESKTOP,298.0,398.0,['C161225'],46.0,5.0,7.0,0.0,8752.301574707031
32487,12,2019-07-25,2019-08-09,banner,DESKTOP,200.0,995.0,['32153'],17.0,4.0,5.0,0.0,7895.216491699219
4124,11,2020-10-09,2020-12-12,showcase,DESKTOP,472.0,1047.0,['95911'],66.0,5.0,6.0,0.0,150857.14285714287
32492,10,2020-01-15,2020-02-02,butterfly,DESKTOP,420.0,574.0,['C42416'],20.0,3.0,7.0,0.0,11543.533935546877
3177,11,2020-06-19,2020-06-20,butterfly,DESKTOP,486.0,278.0,['C61729'],3.0,5.0,6.0,0.0,2376.61669921875
30161,12,2021-06-15,2021-07-04,butterfly,DESKTOP,298.0,398.0,['C155820'],21.0,2.0,7.0,0.0,10197.974395751951
414,11,2020-03-09,2020-09-20,butterfly,DESKTOP,488.0,270.0,"['CB7812', 'CB7813']",197.0,1.0,7.0,0.0,37221.86584472656
16625,10,2020-06-11,2020-06-30,butterfly,DESKTOP,420.0,574.0,['C63532'],21.0,4.0,2.0,0.0,7360.808898925781
21086,12,2021-08-10,2021-08-22,butterfly,DESKTOP,298.0,398.0,['C168817'],14.0,2.0,7.0,0.0,8873.01953125
28441,12,2021-04-07,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C140221'],41.0,3.0,7.0,0.0,9180.24446105957
14998,12,2021-07-20,2021-08-15,banner,DESKTOP,200.0,995.0,['164677'],28.0,2.0,7.0,0.0,14613.9765625
15156,12,2019-05-27,2019-06-14,stoprayon,DESKTOP,121.0,995.0,['29335'],20.0,1.0,5.0,0.0,8685.852661132812
22236,11,2020-11-13,2020-12-29,butterfly,DESKTOP,486.0,273.0,['C106667'],48.0,5.0,2.0,0.0,11001.427001953123
21409,11,2020-12-16,2020-12-24,butterfly,DESKTOP,486.0,273.0,['C114463'],10.0,3.0,4.0,0.0,6594.677734375
35096,11,2021-07-07,2021-07-28,showcase,DESKTOP,494.0,1063.0,['162961'],23.0,3.0,3.0,0.0,52571.42857142857
20082,11,2021-05-07,2021-06-04,butterfly,DESKTOP,486.0,531.0,['C146245'],30.0,5.0,5.0,0.0,8462.21923828125
27731,11,2021-10-01,2021-10-11,showcase,DESKTOP,494.0,1063.0,['181555'],12.0,5.0,1.0,0.0,27428.571428571428
5326,12,2020-08-12,2020-08-31,banner,DESKTOP,200.0,995.0,['78646'],21.0,3.0,1.0,0.0,9156.264678955078
18788,10,2020-05-27,2020-06-01,butterfly,DESKTOP,420.0,574.0,['C56995'],7.0,3.0,1.0,0.0,4982.376037597656
25356,11,2021-04-05,2021-04-05,showcase,DESKTOP,438.0,266.0,['139581'],2.0,1.0,1.0,0.0,4571.428571428572
22021,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/sucres-farines-coulis-et-preparation-gateaux'],2.0,1.0,1.0,0.0,1503.7598876953125
18072,11,2020-07-11,2020-07-21,butterfly,DESKTOP,486.0,277.0,['C65032'],12.0,6.0,2.0,0.0,9741.08203125
32777,12,2021-08-10,2021-08-30,butterfly,DESKTOP,298.0,398.0,['C167439'],22.0,2.0,1.0,0.0,10621.468811035156
31544,10,2020-04-06,2020-04-30,butterfly,DESKTOP,420.0,574.0,['C50705'],26.0,1.0,4.0,0.0,7309.014343261719
16954,10,2020-11-04,2020-11-04,butterfly,DESKTOP,393.0,555.0,['C104407'],2.0,3.0,3.0,0.0,1302.0772705078125
16166,11,2021-04-22,2021-05-25,showcase,DESKTOP,438.0,1063.0,['143387'],35.0,4.0,2.0,0.0,80000.0
36300,11,2020-10-16,2020-10-23,butterfly,DESKTOP,486.0,273.0,['C99403'],9.0,5.0,5.0,0.0,5999.4349365234375
22482,11,2020-10-20,2020-10-26,stoprayon,DESKTOP,145.0,1063.0,['grand-jeu-nestle'],8.0,2.0,1.0,0.0,6630.34619140625
26193,11,2021-09-22,2021-10-01,butterfly,DESKTOP,486.0,532.0,['C175133'],11.0,3.0,5.0,0.0,7332.642700195312
19981,12,2020-06-02,2020-06-02,tg,DESKTOP,298.0,597.0,['C62790'],2.0,2.0,2.0,0.0,1458.780029296875
7104,11,2019-07-15,2019-07-15,butterfly,DESKTOP,502.0,293.0,['C31804'],2.0,1.0,1.0,0.0,1435.8919677734375
25295,12,2020-09-06,2020-09-10,tg,DESKTOP,298.0,796.0,['C85559'],6.0,7.0,4.0,0.0,4127.928588867188
33393,12,2020-10-12,2020-10-29,butterfly,DESKTOP,298.0,398.0,['C96321'],19.0,1.0,4.0,0.0,8889.08285522461
12623,11,2019-07-24,2019-07-28,butterfly,DESKTOP,486.0,288.0,['C31532'],6.0,3.0,7.0,0.0,4274.249267578125
23247,11,2020-11-02,2020-12-30,showcase,DESKTOP,472.0,1047.0,['103759'],60.0,1.0,3.0,0.0,137142.85714285716
8667,12,2020-12-29,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C116836'],4.0,2.0,4.0,0.0,2777.468994140625
9514,11,2020-05-07,2020-05-25,butterfly,DESKTOP,486.0,278.0,['C58274'],20.0,4.0,1.0,0.0,11531.396484375
14072,12,2021-01-04,2021-04-04,tg,DESKTOP,298.0,796.0,['C118428'],92.0,1.0,7.0,0.0,16418.271484375
4454,12,2020-09-11,2020-10-04,butterfly,DESKTOP,298.0,398.0,['C89788'],25.0,5.0,7.0,0.0,10063.162994384766
2856,12,2020-06-07,2020-06-12,tg,DESKTOP,298.0,398.0,['C62791'],7.0,7.0,5.0,0.0,4581.039855957031
13853,10,2019-06-13,2019-07-02,butterfly,DESKTOP,420.0,574.0,['C29646'],21.0,4.0,2.0,0.0,7360.808898925781
16578,12,2021-03-30,2021-06-27,tg,DESKTOP,298.0,796.0,['C136091'],91.0,2.0,7.0,0.0,23238.919494628903
535,11,2021-04-09,2021-04-28,butterfly,DESKTOP,486.0,531.0,['C141624'],21.0,5.0,3.0,0.0,5596.683288574219
18215,12,2021-04-07,2021-04-18,butterfly,DESKTOP,298.0,398.0,['C139978'],13.0,3.0,7.0,0.0,8135.997314453125
34717,11,2021-05-19,2021-10-11,showcase,DESKTOP,494.0,1063.0,['147138'],147.0,3.0,1.0,0.0,336000.0
16593,12,2021-05-31,2021-07-11,butterfly,DESKTOP,298.0,398.0,['C151811'],43.0,1.0,7.0,0.0,9893.71630859375
24405,12,2021-05-11,2021-05-30,butterfly,DESKTOP,298.0,398.0,['C147831'],21.0,2.0,7.0,0.0,10197.974395751951
6735,11,2021-06-17,2021-06-24,butterfly,DESKTOP,487.0,532.0,['C155623'],9.0,4.0,4.0,0.0,5935.2099609375
9213,12,2021-04-01,2021-06-27,tg,DESKTOP,298.0,796.0,['C136089'],89.0,4.0,7.0,0.0,15333.048904418943
368,11,2020-12-17,2021-01-28,butterfly,DESKTOP,486.0,273.0,"['C115904', 'C115905', 'C120744']",44.0,4.0,4.0,0.0,6759.2623291015625
27538,11,2020-09-01,2020-09-07,stoprayon,DESKTOP,147.0,1077.0,['vos-marques-prets-rentree'],8.0,2.0,1.0,0.0,6630.34619140625
8106,11,2021-05-19,2021-07-28,showcase,DESKTOP,494.0,1063.0,['146724'],72.0,3.0,3.0,0.0,164571.42857142858
22001,12,2021-04-26,2021-07-03,butterfly,DESKTOP,298.0,398.0,['C144559'],70.0,1.0,6.0,0.0,20617.926635742188
125,10,2020-08-31,2020-09-29,butterfly,DESKTOP,420.0,574.0,"['C85646', 'C85650']",31.0,1.0,2.0,0.0,10424.6279296875
827,12,2020-10-06,2020-10-17,banner,DESKTOP,200.0,995.0,['94083'],13.0,2.0,6.0,0.0,10937.380676269531
6877,7,2021-09-18,2021-10-06,butterfly,DESKTOP,353.0,564.0,['177690'],20.0,6.0,3.0,0.0,11092.877197265623
40,10,2020-04-15,2020-05-27,butterfly,DESKTOP,420.0,574.0,"['C53942', 'C53954']",44.0,3.0,3.0,0.0,6940.787170410156
29013,11,2019-09-29,2019-10-27,showcase,DESKTOP,472.0,1061.0,['34434'],30.0,7.0,7.0,0.0,68571.42857142858
28587,12,2021-08-30,2021-09-12,tg,DESKTOP,298.0,796.0,['C173055'],15.0,1.0,7.0,0.0,6076.783905029297
24108,11,2021-04-07,2021-05-19,showcase,DESKTOP,438.0,1063.0,['140129'],44.0,3.0,3.0,0.0,100571.42857142858
2324,12,2021-06-12,2021-06-24,butterfly,DESKTOP,298.0,398.0,['C154679'],14.0,6.0,4.0,0.0,8579.733032226562
26967,11,2020-10-09,2020-12-13,showcase,DESKTOP,472.0,1047.0,['96170'],67.0,5.0,7.0,0.0,153142.85714285716
4568,12,2021-08-27,2021-09-12,butterfly,DESKTOP,298.0,398.0,['C172531'],18.0,5.0,7.0,0.0,8572.290710449219
36687,12,2019-06-10,2019-07-07,banner,DESKTOP,200.0,995.0,['30039'],29.0,1.0,7.0,0.0,12905.417724609377
31627,12,2021-09-22,2021-10-02,tg,DESKTOP,298.0,796.0,['C168009'],12.0,3.0,6.0,0.0,8663.230224609375
28037,10,2019-11-30,2019-12-31,butterfly,DESKTOP,420.0,574.0,['C38906'],33.0,6.0,2.0,0.0,13975.25225830078
11555,11,2020-10-20,2020-11-07,showcase,DESKTOP,472.0,1047.0,['100226'],20.0,2.0,6.0,0.0,45714.28571428572
4877,10,2021-07-08,2021-08-03,butterfly,DESKTOP,381.0,555.0,['C161111'],28.0,4.0,2.0,0.0,9814.411865234377
7795,7,2021-09-10,2021-10-06,butterfly,DESKTOP,351.0,564.0,['174417'],28.0,5.0,3.0,0.0,6400.797607421875
36850,12,2021-07-08,2021-08-22,butterfly,DESKTOP,298.0,398.0,['C161607'],47.0,4.0,7.0,0.0,8942.56900024414
4426,12,2020-03-27,2020-04-04,butterfly,DESKTOP,298.0,398.0,['C51184'],10.0,5.0,6.0,0.0,7219.358520507812
34365,12,2021-05-13,2021-05-13,tg,DESKTOP,298.0,796.0,['C146394'],2.0,4.0,4.0,0.0,1222.5518798828125
9781,12,2021-06-12,2021-07-11,banner,DESKTOP,200.0,995.0,['154957'],31.0,6.0,7.0,0.0,15982.006103515623
352,11,2020-05-14,2020-05-20,butterfly,DESKTOP,486.0,277.0,"['C58579', 'C58580']",8.0,4.0,3.0,0.0,5208.30908203125
15880,7,2021-04-14,2021-04-14,butterfly,DESKTOP,394.0,576.0,['142312'],2.0,3.0,3.0,0.0,779.6580200195312
27394,12,2021-03-28,2021-03-31,tg,DESKTOP,298.0,597.0,['C136524'],5.0,7.0,3.0,0.0,3397.7951049804688
345,11,2021-02-15,2021-02-26,butterfly,DESKTOP,486.0,274.0,"['C128234', 'C128249', 'C128250']",13.0,1.0,5.0,0.0,8746.164184570312
6297,11,2020-01-29,2020-02-03,butterfly,DESKTOP,486.0,278.0,['C43901'],7.0,3.0,1.0,0.0,4982.376037597656
10031,7,2020-04-06,2020-05-16,butterfly,DESKTOP,350.0,494.0,['C52220'],42.0,1.0,6.0,0.0,8736.39028930664
53,10,2020-05-06,2020-06-28,butterfly,DESKTOP,420.0,574.0,"['C53339', 'C53341']",55.0,3.0,7.0,0.0,11801.353759765623
18449,7,2021-03-02,2021-04-08,butterfly,DESKTOP,394.0,576.0,['131118'],39.0,2.0,4.0,0.0,7796.538940429687
6403,7,2021-09-05,2021-10-06,butterfly,DESKTOP,351.0,564.0,['174178'],33.0,7.0,3.0,0.0,8015.126266479492
35612,11,2020-10-15,2020-11-01,showcase,DESKTOP,472.0,1047.0,['99266'],19.0,4.0,7.0,0.0,43428.57142857143
20302,10,2020-12-31,2020-12-31,butterfly,DESKTOP,450.0,555.0,['C111463'],2.0,4.0,4.0,0.0,1318.935546875
2649,12,2020-07-14,2020-07-14,tg,DESKTOP,298.0,796.0,['C70795'],2.0,2.0,2.0,0.0,1458.780029296875
19917,12,2020-08-05,2020-08-28,butterfly,DESKTOP,298.0,398.0,['C77088'],25.0,3.0,5.0,0.0,8860.069274902344
30627,11,2020-04-04,2020-05-24,butterfly,DESKTOP,486.0,278.0,['C52472'],52.0,6.0,7.0,0.0,14493.830444335938
5081,11,2021-05-04,2021-05-10,butterfly,DESKTOP,486.0,531.0,['C147091'],8.0,2.0,1.0,0.0,6358.87451171875
771,12,2020-07-21,2020-08-11,butterfly,DESKTOP,298.0,398.0,"['C72603', 'C74882']",23.0,2.0,2.0,0.0,11639.625610351562
7933,11,2021-05-30,2021-08-01,showcase,DESKTOP,494.0,1063.0,['145550'],65.0,7.0,7.0,0.0,148571.42857142858
13336,11,2021-09-10,2021-09-29,showcase,DESKTOP,494.0,1063.0,['176526'],21.0,5.0,3.0,0.0,48000.0
30433,12,2021-05-13,2021-05-16,tg,DESKTOP,298.0,796.0,['C146636'],5.0,4.0,7.0,0.0,3129.229736328125
26364,11,2020-10-06,2020-10-06,showcase,DESKTOP,472.0,1047.0,['95354'],2.0,2.0,2.0,0.0,4571.428571428572
19607,12,2021-08-03,2021-08-15,tg,DESKTOP,298.0,796.0,['C167411'],14.0,2.0,7.0,0.0,10047.666015625
2077,7,2019-06-24,2019-07-07,lucky cart,DESKTOP,50.0,240.0,['5119-lucky-cart-op-omnicanale-0619'],15.0,1.0,7.0,0.0,4254.319152832031
8097,11,2020-12-17,2020-12-26,showcase,DESKTOP,472.0,1047.0,['115511'],11.0,4.0,6.0,0.0,25142.857142857145
19333,12,2020-09-24,2020-10-04,butterfly,DESKTOP,298.0,398.0,['C92526'],12.0,4.0,7.0,0.0,7510.1513671875
12987,11,2020-09-13,2020-09-19,showcase,DESKTOP,472.0,1061.0,['90200'],8.0,7.0,6.0,0.0,18285.714285714286
11225,12,2020-08-18,2020-08-23,tg,DESKTOP,298.0,597.0,['C80791'],7.0,2.0,7.0,0.0,4962.560791015625
2689,10,2019-09-16,2019-10-12,butterfly,DESKTOP,420.0,574.0,['C33791'],28.0,1.0,6.0,0.0,10029.183349609377
4772,12,2021-04-08,2021-05-02,banner,DESKTOP,200.0,995.0,['140215'],26.0,4.0,7.0,0.0,11409.746276855469
17042,12,2020-11-17,2020-11-21,tg,DESKTOP,298.0,597.0,['C107208'],6.0,2.0,6.0,0.0,4830.162963867188
27331,12,2021-08-05,2021-09-04,butterfly,DESKTOP,298.0,398.0,['C165469'],32.0,4.0,6.0,0.0,15955.7265625
761,12,2020-08-12,2020-12-04,tg,DESKTOP,298.0,398.0,"['C79678', 'C79681']",116.0,3.0,5.0,0.0,14402.290496826172
15037,12,2021-07-14,2021-07-29,tg,DESKTOP,298.0,398.0,['C164438'],17.0,3.0,4.0,0.0,7073.81787109375
2500,10,2020-05-04,2020-06-11,butterfly,DESKTOP,420.0,574.0,['C57171'],40.0,1.0,4.0,0.0,10464.410400390623
22092,12,2021-02-03,2021-11-24,butterfly,DESKTOP,298.0,398.0,['C124014'],296.0,3.0,3.0,0.0,42478.09118652344
15997,7,2020-11-25,2020-11-25,butterfly,DESKTOP,394.0,576.0,['109310'],2.0,3.0,3.0,0.0,779.6580200195312
31491,11,2021-05-31,2021-07-28,butterfly,DESKTOP,486.0,531.0,['C152108'],60.0,1.0,3.0,0.0,8935.1513671875
6272,10,2019-05-08,2019-05-17,butterfly,DESKTOP,420.0,574.0,['C27108'],11.0,3.0,5.0,0.0,7332.642700195312
25746,12,2021-09-15,2021-09-16,tg,DESKTOP,298.0,597.0,['C175860'],3.0,3.0,4.0,0.0,1833.8278198242188
7366,10,2019-05-13,2019-05-30,butterfly,DESKTOP,420.0,574.0,['C26814'],19.0,1.0,4.0,0.0,10078.505004882812
30332,11,2021-06-20,2021-07-06,butterfly,DESKTOP,487.0,531.0,['C153772'],18.0,7.0,2.0,0.0,12178.0546875
26980,12,2021-02-01,2021-03-07,butterfly,DESKTOP,298.0,398.0,['C124083'],36.0,1.0,7.0,0.0,10851.581909179688
1911,12,2021-06-05,2021-06-05,tg,DESKTOP,298.0,597.0,['C152995'],2.0,6.0,6.0,0.0,1597.296142578125
34653,11,2020-09-28,2020-11-09,showcase,DESKTOP,472.0,1047.0,['91847'],44.0,1.0,1.0,0.0,100571.42857142858
374,11,2020-07-09,2020-07-31,butterfly,DESKTOP,486.0,278.0,"['C71079', 'C71081']",24.0,4.0,5.0,0.0,6769.775390625
31213,11,2020-07-22,2020-09-15,butterfly,DESKTOP,486.0,278.0,['C74848'],57.0,3.0,2.0,0.0,14944.478759765623
17735,12,2020-11-01,2020-11-29,tg,DESKTOP,298.0,796.0,['C102945'],30.0,7.0,7.0,0.0,15221.671142578123
26888,12,2020-05-11,2020-05-18,tg,DESKTOP,298.0,796.0,['C58670'],9.0,1.0,1.0,0.0,5662.800659179688
22606,12,2019-06-07,2019-06-19,stoprayon,DESKTOP,121.0,995.0,['29755'],14.0,5.0,3.0,0.0,7387.753173828125
409,11,2020-08-10,2020-09-13,butterfly,DESKTOP,486.0,277.0,"['C77353', 'C77354', 'C77355']",36.0,1.0,7.0,0.0,11890.389770507812
1807,11,2019-08-19,2020-05-03,butterfly,DESKTOP,488.0,270.0,['CB4289'],260.0,1.0,7.0,0.0,49125.30517578125
22067,11,2020-05-28,2020-08-06,butterfly,DESKTOP,486.0,278.0,['C61641'],72.0,4.0,4.0,0.0,11205.07470703125
24474,12,2020-05-11,2020-05-18,butterfly,DESKTOP,298.0,398.0,['C58698'],9.0,1.0,1.0,0.0,5662.800659179688
4866,11,2021-04-18,2021-04-29,showcase,DESKTOP,438.0,1063.0,['141920'],13.0,7.0,4.0,0.0,29714.28571428572
35685,10,2019-12-27,2020-01-07,butterfly,DESKTOP,420.0,574.0,['C39456'],13.0,5.0,2.0,0.0,9555.580017089844
20187,12,2020-06-30,2020-07-07,banner,DESKTOP,200.0,995.0,['68649'],9.0,2.0,2.0,0.0,6891.298461914063
2123,10,2020-03-30,2020-06-09,butterfly,DESKTOP,420.0,574.0,['C52427'],73.0,1.0,2.0,0.0,18245.300491333008
13844,11,2021-01-18,2021-01-29,showcase,DESKTOP,472.0,1047.0,['119021'],13.0,1.0,5.0,0.0,29714.28571428572
3573,12,2020-04-27,2020-05-01,banner,DESKTOP,200.0,995.0,['55778'],6.0,1.0,5.0,0.0,3721.259399414064
21625,7,2020-07-28,2020-08-24,butterfly,DESKTOP,350.0,492.0,['C76739'],29.0,2.0,1.0,0.0,9637.870513916016
30296,7,2019-09-09,2019-09-22,butterfly,DESKTOP,350.0,494.0,['C34092'],15.0,1.0,7.0,0.0,4254.319152832031
21508,11,2020-09-28,2020-10-12,stoprayon,DESKTOP,145.0,1063.0,['bonne-maman'],16.0,1.0,1.0,0.0,9866.908203125
31451,12,2021-03-10,2021-04-05,butterfly,DESKTOP,298.0,398.0,['C134489'],28.0,3.0,1.0,0.0,11191.676391601562
